date,group,cluster,reconstructed,observed
1989-01-01,5,25,-0.4099671,NA
1989-02-01,5,25,-0.35411274,NA
1989-03-01,5,25,-0.36795405,NA
1989-04-01,5,25,-0.44895083,-0.4646405
1989-05-01,5,25,-0.5794913,-0.82164866
1989-06-01,5,25,-0.72863925,-0.82164866
1989-07-01,5,25,-0.8579782,-0.82164866
1989-08-01,5,25,-0.9335325,-0.82164866
1989-09-01,5,25,-0.9383367,-0.82164866
1989-10-01,5,25,-0.8778398,-0.82164866
1989-11-01,5,25,-0.7757358,NA
1989-12-01,5,25,-0.66378343,NA
1990-01-01,5,25,-0.5717734,NA
1990-02-01,5,25,-0.52140564,NA
1990-03-01,5,25,-0.5234307,-0.82164866
1990-04-01,5,25,-0.57630354,-0.82164866
1990-05-01,5,25,-0.6663395,-0.82164866
1990-06-01,5,25,-0.7701735,-0.82164866
1990-07-01,5,25,-0.8601929,NA
1990-08-01,5,25,-0.9125214,-0.82164866
1990-09-01,5,25,-0.9147956,-0.82164866
1990-10-01,5,25,-0.8698177,-0.82164866
1990-11-01,5,25,-0.79323983,NA
1990-12-01,5,25,-0.70723605,NA
1991-01-01,5,25,-0.63389647,NA
1991-02-01,5,25,-0.5905006,NA
1991-03-01,5,25,-0.58655334,-0.82164866
1991-04-01,5,25,-0.6220939,-0.82164866
1991-05-01,5,25,-0.68762106,-0.82164866
1991-06-01,5,25,-0.76606333,-0.82164866
1991-07-01,5,25,-0.83668816,-0.82164866
1991-08-01,5,25,-0.8804479,-0.82164866
1991-09-01,5,25,-0.88556373,-0.82164866
1991-10-01,5,25,-0.85118014,-0.82164866
1991-11-01,5,25,-0.78727627,NA
1991-12-01,5,25,-0.71107495,NA
1992-01-01,5,25,-0.6419822,NA
1992-02-01,5,25,-0.5969557,NA
1992-03-01,5,25,-0.58694506,-0.82164866
1992-04-01,5,25,-0.61451465,-0.82164866
1992-05-01,5,25,-0.6730296,-0.82164866
1992-06-01,5,25,-0.7476991,NA
1992-07-01,5,25,-0.81840265,NA
1992-08-01,5,25,-0.8642772,-0.82164866
1992-09-01,5,25,-0.86970115,-0.82164866
1992-10-01,5,25,-0.8298461,-0.82164866
1992-11-01,5,25,-0.7528992,NA
1992-12-01,5,25,-0.6574642,NA
1993-01-01,5,25,-0.56667525,NA
1993-02-01,5,25,-0.5019619,NA
1993-03-01,5,25,-0.47816235,-0.82164866
1993-04-01,5,25,-0.50035924,-0.82164866
1993-05-01,5,25,-0.56262136,-0.82164866
1993-06-01,5,25,-0.64865524,-0.82164866
1993-07-01,5,25,-0.7342162,-0.82164866
1993-08-01,5,25,-0.7918983,-0.82164866
1993-09-01,5,25,-0.7990597,-0.82164866
1993-10-01,5,25,-0.74701744,-0.82164866
1993-11-01,5,25,-0.6460406,NA
1993-12-01,5,25,-0.5218586,NA
1994-01-01,5,25,-0.406331,NA
1994-02-01,5,25,-0.32852387,NA
1994-03-01,5,25,-0.30884543,NA
1994-04-01,5,25,-0.3554358,-0.82164866
1994-05-01,5,25,-0.46215376,-0.82164866
1994-06-01,5,25,-0.6078772,-0.82164866
1994-07-01,5,25,-0.7573607,-0.82164866
1994-08-01,5,25,-0.8662784,-0.82164866
1994-09-01,5,25,-0.8937462,-0.82164866
1994-10-01,5,25,-0.821268,-0.82164866
1994-11-01,5,25,-0.6665859,NA
1994-12-01,5,25,-0.4757715,NA
1995-01-01,5,25,-0.2996473,NA
1995-02-01,5,25,-0.17866859,NA
1995-03-01,5,25,-0.13851097,NA
1995-04-01,5,25,-0.18733048,0.8868904
1995-05-01,5,25,-0.3129485,-0.79614806
1995-06-01,5,25,-0.47981995,-0.82164866
1995-07-01,5,25,-0.6273417,-0.82164866
1995-08-01,5,25,-0.6801154,-0.82164866
1995-09-01,5,25,-0.57895285,-0.82164866
1995-10-01,5,25,-0.32007268,-0.82164866
1995-11-01,5,25,0.03605204,NA
1995-12-01,5,25,0.40588164,NA
1996-01-01,5,25,0.71837646,NA
1996-02-01,5,25,0.927402,NA
1996-03-01,5,25,1.0186808,1.8559126
1996-04-01,5,25,1.0048895,1.6264073
1996-05-01,5,25,0.91293156,1.4734038
1996-06-01,5,25,0.7802147,0.93789154
1996-07-01,5,25,0.6586722,0.93789154
1996-08-01,5,25,0.6091654,0.93789154
1996-09-01,5,25,0.67666304,0.98889273
1996-10-01,5,25,0.86360854,1.2438985
1996-11-01,5,25,1.1283175,NA
1996-12-01,5,25,1.4046018,NA
1997-01-01,5,25,1.6255106,NA
1997-02-01,5,25,1.7488596,NA
1997-03-01,5,25,1.7667738,NA
1997-04-01,5,25,1.694915,NA
1997-05-01,5,25,1.5601283,NA
1997-06-01,5,25,1.3970093,NA
1997-07-01,5,25,1.2499413,0.93789154
1997-08-01,5,25,1.1684337,1.8049114
1997-09-01,5,25,1.1890354,1.8304119
1997-10-01,5,25,1.3154588,1.8559126
1997-11-01,5,25,1.5153219,NA
1997-12-01,5,25,1.7339835,NA
1998-01-01,5,25,1.9132929,NA
1998-02-01,5,25,2.0111961,NA
1998-03-01,5,25,2.0145748,NA
1998-04-01,5,25,1.9354818,1.8559126
1998-05-01,5,25,1.7989831,1.8049114
1998-06-01,5,25,1.6368803,1.3714014
1998-07-01,5,25,1.4881775,1.6264073
1998-08-01,5,25,1.3960265,1.3714014
1998-09-01,5,25,1.3932589,1.6264073
1998-10-01,5,25,1.4847767,1.8559126
1998-11-01,5,25,1.6439178,NA
1998-12-01,5,25,1.8244464,NA
1999-01-01,5,25,1.9763963,NA
1999-02-01,5,25,2.060857,NA
1999-03-01,5,25,2.0619116,1.8559126
1999-04-01,5,25,1.9869804,1.8559126
1999-05-01,5,25,1.8572199,1.7284096
1999-06-01,5,25,1.7009047,0.93789154
1999-07-01,5,25,1.553226,1.2438985
1999-08-01,5,25,1.4539967,1.3714014
1999-09-01,5,25,1.4346509,1.8559126
1999-10-01,5,25,1.5014427,1.8559126
1999-11-01,5,25,1.6316283,NA
1999-12-01,5,25,1.7845747,NA
2000-01-01,5,25,1.9160771,NA
2000-02-01,5,25,1.9901474,NA
2000-03-01,5,25,1.9890252,1.5499055
2000-04-01,5,25,1.9156814,1.5499055
2000-05-01,5,25,1.7873015,1.5499055
2000-06-01,5,25,1.6294843,1.4734038
2000-07-01,5,25,1.475744,1.4734038
2000-08-01,5,25,1.3653159,1.5499055
2000-09-01,5,25,1.3301606,1.3714014
2000-10-01,5,25,1.3777832,1.4479032
2000-11-01,5,25,1.4872998,NA
2000-12-01,5,25,1.6206591,NA
2001-01-01,5,25,1.7367289,NA
2001-02-01,5,25,1.8012443,NA
2001-03-01,5,25,1.7946031,NA
2001-04-01,5,25,1.7154249,1.5499055
2001-05-01,5,25,1.5772308,1.0398939
2001-06-01,5,25,1.4044263,1.4989043
2001-07-01,5,25,1.2320805,1.3969021
2001-08-01,5,25,1.1027821,1.5499055
2001-09-01,5,25,1.0510873,1.4479032
2001-10-01,5,25,1.0846715,1.5499055
2001-11-01,5,25,1.1813543,NA
2001-12-01,5,25,1.3021368,NA
2002-01-01,5,25,1.4062304,NA
2002-02-01,5,25,1.4599248,NA
2002-03-01,5,25,1.442071,NA
2002-04-01,5,25,1.3475177,1.5499055
2002-05-01,5,25,1.1868014,1.4989043
2002-06-01,5,25,0.9852261,0.93789154
2002-07-01,5,25,0.78319544,0.8358892
2002-08-01,5,25,0.6293111,0.47888106
2002-09-01,5,25,0.5597247,0.47888106
2002-10-01,5,25,0.5794253,0.7083863
2002-11-01,5,25,0.6626971,NA
2002-12-01,5,25,0.76840013,NA
2003-01-01,5,25,0.85557854,NA
2003-02-01,5,25,0.8914168,NA
2003-03-01,5,25,0.85463166,0.7593875
2003-04-01,5,25,0.7381239,0.4023793
2003-05-01,5,25,0.55123085,0.6318846
2003-06-01,5,25,0.32192346,0.19837466
2003-07-01,5,25,0.09552718,0.12187291
2003-08-01,5,25,-0.0781283,-0.82164866
2003-09-01,5,25,-0.16611522,-0.82164866
2003-10-01,5,25,-0.1658507,-0.82164866
2003-11-01,5,25,-0.10245059,NA
2003-12-01,5,25,-0.0150873,NA
2004-01-01,5,25,0.05735432,NA
2004-02-01,5,25,0.0840914,NA
2004-03-01,5,25,0.04521734,0.17287408
2004-04-01,5,25,-0.06617253,0.07087174
2004-05-01,5,25,-0.24111459,-0.82164866
2004-06-01,5,25,-0.4527814,-0.82164866
2004-07-01,5,25,-0.65989673,-0.82164866
2004-08-01,5,25,-0.818764,-0.82164866
2004-09-01,5,25,-0.89856774,-0.82164866
2004-10-01,5,25,-0.8911571,-0.82164866
2004-11-01,5,25,-0.81242776,NA
2004-12-01,5,25,-0.6956856,NA
2005-01-01,5,25,-0.5796793,NA
2005-02-01,5,25,-0.49830154,NA
2005-03-01,5,25,-0.47541934,NA
2005-04-01,5,25,-0.52206695,-0.82164866
2005-05-01,5,25,-0.63370705,NA
2005-06-01,5,25,-0.7883452,-0.82164866
2005-07-01,5,25,-0.9485851,-0.82164866
2005-08-01,5,25,-1.0708207,-0.82164866
2005-09-01,5,25,-1.1199187,-0.82164866
2005-10-01,5,25,-1.0824176,-0.82164866
2005-11-01,5,25,-0.9719888,NA
2005-12-01,5,25,-0.8235388,NA
2006-01-01,5,25,-0.678633,NA
2006-02-01,5,25,-0.5731609,NA
2006-03-01,5,25,-0.5322286,-0.82164866
2006-04-01,5,25,-0.5676701,-0.82164866
2006-05-01,5,25,-0.6750879,-0.82164866
2006-06-01,5,25,-0.831228,-0.82164866
2006-07-01,5,25,-0.9950484,-0.82164866
2006-08-01,5,25,-1.1173452,-0.82164866
2006-09-01,5,25,-1.1583887,-0.82164866
2006-10-01,5,25,-1.1044474,-0.82164866
2006-11-01,5,25,-0.97356194,NA
2006-12-01,5,25,-0.8059846,NA
2007-01-01,5,25,-0.6463022,NA
2007-02-01,5,25,-0.5317822,NA
2007-03-01,5,25,-0.48896414,-0.82164866
2007-04-01,5,25,-0.5310344,-0.82164866
2007-05-01,5,25,-0.6533267,-0.82164866
2007-06-01,5,25,-0.8289634,-0.82164866
2007-07-01,5,25,-1.0096546,-0.82164866
2007-08-01,5,25,-1.1384395,-0.82164866
2007-09-01,5,25,-1.1719937,-0.82164866
2007-10-01,5,25,-1.098911,-0.82164866
2007-11-01,5,25,-0.94290316,NA
2007-12-01,5,25,-0.74909717,NA
2008-01-01,5,25,-0.5651145,NA
2008-02-01,5,25,-0.43123305,NA
2008-03-01,5,25,-0.37769178,-0.82164866
2008-04-01,5,25,-0.41999438,-0.82164866
2008-05-01,5,25,-0.55170083,-0.82164866
2008-06-01,5,25,-0.73914886,-0.82164866
2008-07-01,5,25,-0.9239496,-0.82164866
2008-08-01,5,25,-1.0392748,-0.82164866
2008-09-01,5,25,-1.0367408,-0.82164866
2008-10-01,5,25,-0.9089896,-0.82164866
2008-11-01,5,25,-0.6913401,NA
2008-12-01,5,25,-0.4393873,NA
2009-01-01,5,25,-0.20482965,NA
2009-02-01,5,25,-0.02930938,NA
2009-03-01,5,25,0.05546197,NA
2009-04-01,5,25,0.03419853,1.2438985
2009-05-01,5,25,-0.08383271,1.3204002
2009-06-01,5,25,-0.2595916,-0.82164866
2009-07-01,5,25,-0.42547333,-0.82164866
2009-08-01,5,25,-0.5033599,-0.82164866
2009-09-01,5,25,-0.443149,-0.82164866
2009-10-01,5,25,-0.25293958,-0.82164866
2009-11-01,5,25,0.01383749,NA
2009-12-01,5,25,0.29704517,NA
2010-01-01,5,25,0.5498298,NA
2010-02-01,5,25,0.73306924,NA
2010-03-01,5,25,0.8144537,1.2438985
2010-04-01,5,25,0.77890366,1.2438985
2010-05-01,5,25,0.6367178,0.27487642
2010-06-01,5,25,0.4283917,0.37687874
2010-07-01,5,25,0.22757235,0.35137814
2010-08-01,5,25,0.12470367,0.35137814
2010-09-01,5,25,0.17773151,0.27487642
2010-10-01,5,25,0.3718853,0.35137814
2010-11-01,5,25,0.640268,NA
2010-12-01,5,25,0.9159111,NA
2011-01-01,5,25,1.1530337,NA
2011-02-01,5,25,1.3152461,NA
2011-03-01,5,25,1.3718454,NA
2011-04-01,5,25,1.3080529,1.5499055
2011-05-01,5,25,1.13276,1.524405
2011-06-01,5,25,0.8836275,0.8868904
2011-07-01,5,25,0.6348224,0.47888106
2011-08-01,5,25,0.48528692,0.47888106
2011-09-01,5,25,0.50075924,1.2948997
2011-10-01,5,25,0.66206324,1.4989043
2011-11-01,5,25,0.8881196,NA
2011-12-01,5,25,1.1023628,NA
2012-01-01,5,25,1.2595236,NA
2012-02-01,5,25,1.331441,NA
2012-03-01,5,25,1.2980276,1.5499055
2012-04-01,5,25,1.1502197,1.5499055
2012-05-01,5,25,0.89613926,0.96339214
2012-06-01,5,25,0.5760926,0.47888106
2012-07-01,5,25,0.2782393,0.12187291
2012-08-01,5,25,0.10371748,0.17287408
2012-09-01,5,25,0.09093128,-0.82164866
2012-10-01,5,25,0.20244119,-0.82164866
2012-11-01,5,25,0.3750282,NA
2012-12-01,5,25,0.5553958,NA
2013-01-01,5,25,0.70082897,NA
2013-02-01,5,25,0.7781654,NA
2013-03-01,5,25,0.76716554,NA
2013-04-01,5,25,0.6641311,NA
2013-05-01,5,25,0.4864366,0.8358892
2013-06-01,5,25,0.27793807,0.27487642
2013-07-01,5,25,0.10372453,0.27487642
2013-08-01,5,25,0.02233495,0.27487642
2013-09-01,5,25,0.05481989,0.17287408
2013-10-01,5,25,0.18140566,0.17287408
2013-11-01,5,25,0.36119384,NA
2013-12-01,5,25,0.5502749,NA
2014-01-01,5,25,0.7092531,NA
2014-02-01,5,25,0.8063877,NA
2014-03-01,5,25,0.82065654,1.3204002
2014-04-01,5,25,0.74463,1.524405
2014-05-01,5,25,0.58844393,1.1673968
2014-06-01,5,25,0.38610023,0.17287408
2014-07-01,5,25,0.19706436,0.07087174
2014-08-01,5,25,0.08623013,-0.69414574
2014-09-01,5,25,0.0861195,-0.82164866
2014-10-01,5,25,0.18224788,-0.82164866
2014-11-01,5,25,0.33381554,NA
2014-12-01,5,25,0.49722,NA
2015-01-01,5,25,0.63512456,NA
2015-02-01,5,25,0.7183881,NA
2015-03-01,5,25,0.72796845,0.7083863
2015-04-01,5,25,0.6577005,1.5499055
2015-05-01,5,25,0.51840174,0.8103886
2015-06-01,5,25,0.34261337,0.4533805
2015-07-01,5,25,0.18232882,0.22387524
2015-08-01,5,25,0.08937242,0.6828857
2015-09-01,5,25,0.08801499,0.22387524
2015-10-01,5,25,0.16609952,0.22387524
2015-11-01,5,25,0.2891438,NA
2015-12-01,5,25,0.41843605,NA
1984-01-01,3,14,0.16167063,NA
1984-02-01,3,14,0.38299143,NA
1984-03-01,3,14,0.32410115,NA
1984-04-01,3,14,0.07257611,NA
1984-05-01,3,14,-0.26032335,NA
1984-06-01,3,14,-0.58575064,NA
1984-07-01,3,14,-0.78675115,NA
1984-08-01,3,14,-0.76951706,NA
1984-09-01,3,14,-0.550405,NA
1984-10-01,3,14,-0.21285433,NA
1984-11-01,3,14,0.15682505,NA
1984-12-01,3,14,0.47279322,NA
1985-01-01,3,14,0.65955985,NA
1985-02-01,3,14,0.66307443,NA
1985-03-01,3,14,0.47551966,NA
1985-04-01,3,14,0.14411923,NA
1985-05-01,3,14,-0.24994217,NA
1985-06-01,3,14,-0.6039278,NA
1985-07-01,3,14,-0.8004346,-0.48710555
1985-08-01,3,14,-0.7604154,NA
1985-09-01,3,14,-0.49452108,NA
1985-10-01,3,14,-0.09337669,NA
1985-11-01,3,14,0.32416862,NA
1985-12-01,3,14,0.6593613,NA
1986-01-01,3,14,0.83282053,NA
1986-02-01,3,14,0.7945011,NA
1986-03-01,3,14,0.560045,NA
1986-04-01,3,14,0.18822132,0.31640843
1986-05-01,3,14,-0.25180906,-0.5816366
1986-06-01,3,14,-0.6586891,-0.6643513
1986-07-01,3,14,-0.8725264,-1.0070263
1986-08-01,3,14,-0.7760084,-1.0070263
1986-09-01,3,14,-0.39735204,NA
1986-10-01,3,14,0.12294319,NA
1986-11-01,3,14,0.6198432,NA
1986-12-01,3,14,0.9827868,NA
1987-01-01,3,14,1.142396,NA
1987-02-01,3,14,1.0632901,NA
1987-03-01,3,14,0.7813152,NA
1987-04-01,3,14,0.36752695,0.6236344
1987-05-01,3,14,-0.11696455,0.6236344
1987-06-01,3,14,-0.56869143,-0.5816366
1987-07-01,3,14,-0.80507565,NA
1987-08-01,3,14,-0.7171393,-0.67616767
1987-09-01,3,14,-0.33417517,-0.36894172
1987-10-01,3,14,0.20282763,NA
1987-11-01,3,14,0.7020579,NA
1987-12-01,3,14,1.0692726,NA
1988-01-01,3,14,1.2481571,NA
1988-02-01,3,14,1.1882869,NA
1988-03-01,3,14,0.9086019,NA
1988-04-01,3,14,0.47441643,NA
1988-05-01,3,14,-0.04965811,0.42275587
1988-06-01,3,14,-0.5486832,-1.0070263
1988-07-01,3,14,-0.8334821,-1.0542918
1988-08-01,3,14,-0.7922034,-1.0542918
1988-09-01,3,14,-0.43211353,NA
1988-10-01,3,14,0.1016838,0.44638863
1988-11-01,3,14,0.59628683,NA
1988-12-01,3,14,0.9667109,NA
1989-01-01,3,14,1.162585,NA
1989-02-01,3,14,1.1291693,NA
1989-03-01,3,14,0.8713769,NA
1989-04-01,3,14,0.44147813,NA
1989-05-01,3,14,-0.09945436,0.38730672
1989-06-01,3,14,-0.63115925,NA
1989-07-01,3,14,-0.95059013,-0.68798405
1989-08-01,3,14,-0.9294733,-1.0542918
1989-09-01,3,14,-0.56990784,-1.0542918
1989-10-01,3,14,-0.034579,0.03281527
1989-11-01,3,14,0.4649151,NA
1989-12-01,3,14,0.8426368,NA
1990-01-01,3,14,1.0476018,NA
1990-02-01,3,14,1.0252929,NA
1990-03-01,3,14,0.77236146,NA
1990-04-01,3,14,0.32879287,NA
1990-05-01,3,14,-0.24675882,NA
1990-06-01,3,14,-0.8144638,NA
1990-07-01,3,14,-1.1594262,-1.0542918
1990-08-01,3,14,-1.1448009,-1.0542918
1990-09-01,3,14,-0.78550005,-0.54618746
1990-10-01,3,14,-0.25627738,-0.34530896
1990-11-01,3,14,0.23591883,NA
1990-12-01,3,14,0.6017949,NA
1991-01-01,3,14,0.7964661,NA
1991-02-01,3,14,0.76815367,NA
1991-03-01,3,14,0.49982494,NA
1991-04-01,3,14,0.01625805,NA
1991-05-01,3,14,-0.61935735,NA
1991-06-01,3,14,-1.2338923,NA
1991-07-01,3,14,-1.5957291,-0.95976084
1991-08-01,3,14,-1.5600936,-0.9124953
1991-09-01,3,14,-1.151974,NA
1991-10-01,3,14,-0.56431925,NA
1991-11-01,3,14,-0.02277309,NA
1991-12-01,3,14,0.37195903,NA
1992-01-01,3,14,0.59073997,NA
1992-02-01,3,14,0.59475523,NA
1992-03-01,3,14,0.35987234,NA
1992-04-01,3,14,-0.09872179,NA
1992-05-01,3,14,-0.71237195,NA
1992-06-01,3,14,-1.291245,NA
1992-07-01,3,14,-1.5800023,-2.5786052
1992-08-01,3,14,-1.4203154,-1.8578058
1992-09-01,3,14,-0.86679465,-1.4442325
1992-10-01,3,14,-0.17273,1.6516596
1992-11-01,3,14,0.41532606,NA
1992-12-01,3,14,0.8307676,NA
1993-01-01,3,14,1.0551375,NA
1993-02-01,3,14,1.0597273,NA
1993-03-01,3,14,0.83338636,NA
1993-04-01,3,14,0.4012832,1.6516596
1993-05-01,3,14,-0.16956805,1.4035156
1993-06-01,3,14,-0.71477246,-0.48710555
1993-07-01,3,14,-0.9923302,NA
1993-08-01,3,14,-0.86051637,-0.5107383
1993-09-01,3,14,-0.3814265,-0.5816366
1993-10-01,3,14,0.2256589,NA
1993-11-01,3,14,0.76527387,NA
1993-12-01,3,14,1.1522654,NA
1994-01-01,3,14,1.3456059,NA
1994-02-01,3,14,1.3180288,NA
1994-03-01,3,14,1.0684556,NA
1994-04-01,3,14,0.61550546,NA
1994-05-01,3,14,0.00720957,NA
1994-06-01,3,14,-0.6047923,NA
1994-07-01,3,14,-0.9588808,NA
1994-08-01,3,14,-0.88710904,NA
1994-09-01,3,14,-0.43509603,-0.62890214
1994-10-01,3,14,0.17778449,NA
1994-11-01,3,14,0.73855495,NA
1994-12-01,3,14,1.1471486,NA
1995-01-01,3,14,1.3512342,NA
1995-02-01,3,14,1.321008,NA
1995-03-01,3,14,1.0656054,NA
1995-04-01,3,14,0.6054617,NA
1995-05-01,3,14,-0.02622792,NA
1995-06-01,3,14,-0.6796304,NA
1995-07-01,3,14,-1.0624641,NA
1995-08-01,3,14,-0.9847443,NA
1995-09-01,3,14,-0.49090427,NA
1995-10-01,3,14,0.17145723,NA
1995-11-01,3,14,0.7681441,NA
1995-12-01,3,14,1.1958513,NA
1996-01-01,3,14,1.4039861,NA
1996-02-01,3,14,1.3683527,NA
1996-03-01,3,14,1.1057032,NA
1996-04-01,3,14,0.63646567,NA
1996-05-01,3,14,-0.01295201,NA
1996-06-01,3,14,-0.67948365,-0.5816366
1996-07-01,3,14,-1.055732,NA
1996-08-01,3,14,-0.9618242,-0.61708575
1996-09-01,3,14,-0.45410818,0.19824462
1996-10-01,3,14,0.2090091,0.9190439
1996-11-01,3,14,0.7985009,NA
1996-12-01,3,14,1.216112,NA
1997-01-01,3,14,1.4108546,NA
1997-02-01,3,14,1.3589027,NA
1997-03-01,3,14,1.0770158,NA
1997-04-01,3,14,0.5810177,NA
1997-05-01,3,14,-0.09890783,NA
1997-06-01,3,14,-0.76555574,-0.5225547
1997-07-01,3,14,-1.1109223,NA
1997-08-01,3,14,-0.9736875,-0.62890214
1997-09-01,3,14,-0.4364099,-0.5107383
1997-10-01,3,14,0.22881468,0.82451284
1997-11-01,3,14,0.8109257,NA
1997-12-01,3,14,1.223969,NA
1998-01-01,3,14,1.4157506,NA
1998-02-01,3,14,1.3608817,NA
1998-03-01,3,14,1.0767391,NA
1998-04-01,3,14,0.57943016,1.013575
1998-05-01,3,14,-0.09333752,-0.00263388
1998-06-01,3,14,-0.73090965,-1.1960884
1998-07-01,3,14,-1.0276947,-1.0779246
1998-08-01,3,14,-0.8502184,-1.0542918
1998-09-01,3,14,-0.30612615,-0.54618746
1998-10-01,3,14,0.3487858,-0.08534855
1998-11-01,3,14,0.92547953,NA
1998-12-01,3,14,1.3403826,NA
1999-01-01,3,14,1.5327044,NA
1999-02-01,3,14,1.4758766,NA
1999-03-01,3,14,1.1945308,NA
1999-04-01,3,14,0.711709,NA
1999-05-01,3,14,0.07007658,NA
1999-06-01,3,14,-0.5342205,-0.62890214
1999-07-01,3,14,-0.79923165,-0.55800384
1999-08-01,3,14,-0.6064762,-0.74706596
1999-09-01,3,14,-0.07092444,-0.42802364
1999-10-01,3,14,0.57373434,0.8363292
1999-11-01,3,14,1.1464306,NA
1999-12-01,3,14,1.5626822,NA
2000-01-01,3,14,1.7549933,NA
2000-02-01,3,14,1.6973348,NA
2000-03-01,3,14,1.4215679,NA
2000-04-01,3,14,0.95695657,2.0888658
2000-05-01,3,14,0.3429039,-0.14443046
2000-06-01,3,14,-0.24995166,-0.36894172
2000-07-01,3,14,-0.5289507,-1.3142523
2000-08-01,3,14,-0.36020797,-0.7116168
2000-09-01,3,14,0.14979057,0.69453263
2000-10-01,3,14,0.7736649,1.2735354
2000-11-01,3,14,1.3293822,NA
2000-12-01,3,14,1.7332367,NA
2001-01-01,3,14,1.9185641,NA
2001-02-01,3,14,1.8586547,NA
2001-03-01,3,14,1.583987,NA
2001-04-01,3,14,1.1231173,2.006151
2001-05-01,3,14,0.50797236,1.0490241
2001-06-01,3,14,-0.10606936,-0.01445026
2001-07-01,3,14,-0.42754388,-0.7352496
2001-08-01,3,14,-0.30375105,-0.40439087
2001-09-01,3,14,0.17666331,0.6590835
2001-10-01,3,14,0.7846291,0.8008801
2001-11-01,3,14,1.3282796,NA
2001-12-01,3,14,1.7243085,NA
2002-01-01,3,14,1.9132717,NA
2002-02-01,3,14,1.8633552,NA
2002-03-01,3,14,1.5939243,NA
2002-04-01,3,14,1.1269777,1.5689449
2002-05-01,3,14,0.48910457,1.1671879
2002-06-01,3,14,-0.1621348,-0.48710555
2002-07-01,3,14,-0.52611166,-0.4516564
2002-08-01,3,14,-0.4394797,-0.28622705
2002-09-01,3,14,0.02766734,-0.28622705
2002-10-01,3,14,0.63912356,NA
2002-11-01,3,14,1.1883075,NA
2002-12-01,3,14,1.5900484,NA
2003-01-01,3,14,1.7917762,NA
2003-02-01,3,14,1.7572514,NA
2003-03-01,3,14,1.4930464,NA
2003-04-01,3,14,1.011982,1.3680664
2003-05-01,3,14,0.3388484,1.4271483
2003-06-01,3,14,-0.35124487,-0.62890214
2003-07-01,3,14,-0.74458224,-1.0424755
2003-08-01,3,14,-0.6763992,-0.6052694
2003-09-01,3,14,-0.19959378,-0.40439087
2003-10-01,3,14,0.436936,0.82451284
2003-11-01,3,14,1.0100262,NA
2003-12-01,3,14,1.4325503,NA
2004-01-01,3,14,1.6552118,NA
2004-02-01,3,14,1.6384966,NA
2004-03-01,3,14,1.3800449,NA
2004-04-01,3,14,0.88666546,NA
2004-05-01,3,14,0.18661654,NA
2004-06-01,3,14,-0.5224073,-0.88886255
2004-07-01,3,14,-0.9164074,-0.48710555
2004-08-01,3,14,-0.832758,-0.36894172
2004-09-01,3,14,-0.3146532,-0.28622705
2004-10-01,3,14,0.36827287,NA
2004-11-01,3,14,0.9782585,NA
2004-12-01,3,14,1.4327394,NA
2005-01-01,3,14,1.6797109,NA
2005-02-01,3,14,1.6759686,NA
2005-03-01,3,14,1.4183915,NA
2005-04-01,3,14,0.9162799,2.0297837
2005-05-01,3,14,0.20164387,1.3326173
2005-06-01,3,14,-0.5163618,-1.2315376
2005-07-01,3,14,-0.8955031,-0.95976084
2005-08-01,3,14,-0.7709286,-0.95976084
2005-09-01,3,14,-0.1982483,-0.9715772
2005-10-01,3,14,0.5247796,NA
2005-11-01,3,14,1.1597949,NA
2005-12-01,3,14,1.6363673,NA
2006-01-01,3,14,1.8934758,NA
2006-02-01,3,14,1.8847674,NA
2006-03-01,3,14,1.6136428,NA
2006-04-01,3,14,1.0988171,2.0179675
2006-05-01,3,14,0.37385425,0.611818
2006-06-01,3,14,-0.3555807,-0.41620725
2006-07-01,3,14,-0.72695595,-0.61708575
2006-08-01,3,14,-0.57140535,-0.5816366
2006-09-01,3,14,0.03134409,0.3400412
2006-10-01,3,14,0.76505584,1.108106
2006-11-01,3,14,1.4015392,NA
2006-12-01,3,14,1.8788064,NA
2007-01-01,3,14,2.1298926,NA
2007-02-01,3,14,2.105984,NA
2007-03-01,3,14,1.815732,NA
2007-04-01,3,14,1.2871825,2.0179675
2007-05-01,3,14,0.55470717,1.1199224
2007-06-01,3,14,-0.18564557,-0.22714514
2007-07-01,3,14,-0.5647619,-0.87704617
2007-08-01,3,14,-0.4095459,-0.94794446
2007-09-01,3,14,0.18722446,0.6590835
2007-10-01,3,14,0.90803653,1.415332
2007-11-01,3,14,1.531645,NA
2007-12-01,3,14,1.9989827,NA
2008-01-01,3,14,2.2415082,NA
2008-02-01,3,14,2.2064223,NA
2008-03-01,3,14,1.9010577,NA
2008-04-01,3,14,1.3572371,NA
2008-05-01,3,14,0.6109612,1.1908207
2008-06-01,3,14,-0.14025505,-0.48710555
2008-07-01,3,14,-0.5293286,-0.5343711
2008-08-01,3,14,-0.38554898,-0.3925745
2008-09-01,3,14,0.19386052,-0.36894172
2008-10-01,3,14,0.893421,0.7654309
2008-11-01,3,14,1.4982408,NA
2008-12-01,3,14,1.9538518,NA
2009-01-01,3,14,2.189048,NA
2009-02-01,3,14,2.1464162,NA
2009-03-01,3,14,1.8281373,NA
2009-04-01,3,14,1.2636809,NA
2009-05-01,3,14,0.49398574,0.7181654
2009-06-01,3,14,-0.26104936,NA
2009-07-01,3,14,-0.63828635,-0.1798796
2009-08-01,3,14,-0.4790338,-0.9361281
