date,cluster,lake,observed,reconstructed,cluster_new
2004-12-01,3,3,nan,0.7046735,3
2005-01-01,3,3,nan,0.7523158,3
2005-02-01,3,3,nan,0.76957977,3
2005-03-01,3,3,nan,0.75206167,3
2005-04-01,3,3,0.7162913,0.70350516,3
2005-05-01,3,3,0.5510199,0.63574165,3
2005-06-01,3,3,0.5503986,0.5668053,3
2005-07-01,3,3,0.5404574,0.51643914,3
2005-08-01,3,3,0.5404574,0.49959874,3
2005-09-01,3,3,0.5864352,0.5209934,3
2005-10-01,3,3,0.5858139,0.57381886,3
2005-11-01,3,3,nan,0.6428912,3
2005-12-01,3,3,nan,0.7097169,3
2006-01-01,3,3,nan,0.7570909,3
2006-02-01,3,3,nan,0.77253675,3
2006-03-01,3,3,nan,0.7507832,3
2006-04-01,3,3,0.6777694,0.6952643,3
2006-05-01,3,3,0.644218,0.6183574,3
2006-06-01,3,3,0.5597184,0.5396114,3
2006-07-01,3,3,0.46652022,0.48084903,3
2006-08-01,3,3,0.45409378,0.45872462,3
2006-09-01,3,3,0.46092832,0.47850505,3
2006-10-01,3,3,0.46217096,0.5328576,3
2006-11-01,3,3,nan,0.60552996,3
2006-12-01,3,3,nan,0.67680454,3
2007-01-01,3,3,nan,0.7281921,3
2007-02-01,3,3,nan,0.7459939,3
2007-03-01,3,3,nan,0.7240844,3
2007-04-01,3,3,0.6547805,0.6657812,3
2007-05-01,3,3,0.62371445,0.58438003,3
2007-06-01,3,3,0.593891,0.5014148,3
2007-07-01,3,3,0.50193554,0.4411527,3
2007-08-01,3,3,0.5131193,0.42194915,3
2007-09-01,3,3,0.5864352,0.44921058,3
2007-10-01,3,3,0.64608204,0.5144877,3
2007-11-01,3,3,nan,0.6000263,3
2007-12-01,3,3,nan,0.684713,3
2008-01-01,3,3,nan,0.7487769,3
2008-02-01,3,3,nan,0.7774031,3
2008-03-01,3,3,nan,0.7637739,3
2008-04-01,3,3,0.6454607,0.71117085,3
2008-05-01,3,3,0.64483935,0.6336868,3
2008-06-01,3,3,0.5932697,0.554624,3
2008-07-01,3,3,0.44725928,0.50066775,3
2008-08-01,3,3,0.44291002,0.4920296,3
2008-09-01,3,3,0.49013042,0.53419214,3
2008-10-01,3,3,0.5932697,0.61716473,3
2008-11-01,3,3,nan,0.7212394,3
2008-12-01,3,3,nan,0.8236782,3
2009-01-01,3,3,nan,0.9033523,3
2009-02-01,3,3,nan,0.94436234,3
2009-03-01,3,3,nan,0.93933463,3
2009-04-01,3,3,nan,0.8915781,3
2009-05-01,3,3,0.85795254,0.8157931,3
2009-06-01,3,3,0.6727988,0.73686963,3
2009-07-01,3,3,0.54107875,0.68430513,3
2009-08-01,3,3,0.54107875,0.68099713,3
2009-09-01,3,3,0.5429427,0.73282534,3
2009-10-01,3,3,0.5367295,0.827801,3
2009-11-01,3,3,nan,0.9438842,3
2009-12-01,3,3,nan,1.0570843,3
2010-01-01,3,3,nan,1.1457977,3
2010-02-01,3,3,nan,1.1940248,3
2010-03-01,3,3,nan,1.1947517,3
2010-04-01,3,3,1.5159316,1.151774,3
2010-05-01,3,3,1.5184169,1.0798092,3
2010-06-01,3,3,1.5184169,1.0036275,3
2010-07-01,3,3,0.81508136,0.9536369,3
2010-08-01,3,3,0.8138387,0.9543489,3
2010-09-01,3,3,0.91200745,1.0118743,3
2010-10-01,3,3,1.1922233,1.1125945,3
2010-11-01,3,3,nan,1.2329359,3
2010-12-01,3,3,nan,1.348857,3
2011-01-01,3,3,nan,1.4395577,3
2011-02-01,3,3,nan,1.4900023,3
2011-03-01,3,3,nan,1.4941373,3
2011-04-01,3,3,1.5184169,1.4557201,3
2011-05-01,3,3,1.5184169,1.3872368,3
2011-06-01,3,3,1.5184169,1.3095326,3
2011-07-01,3,3,1.1363044,1.2497025,3
2011-08-01,3,3,0.9921579,1.2309196,3
2011-09-01,3,3,1.038757,1.2591794,3
2011-10-01,3,3,1.3376124,1.3213627,3
2011-11-01,3,3,nan,1.395005,3
2011-12-01,3,3,nan,1.457879,3
2012-01-01,3,3,nan,1.4923034,3
2012-02-01,3,3,nan,1.4877145,3
2012-03-01,3,3,nan,1.442243,3
2012-04-01,3,3,1.5177956,1.3622477,3
2012-05-01,3,3,1.5134462,1.2615744,3
2012-06-01,3,3,1.0437275,1.1612127,3
2012-07-01,3,3,0.94742274,1.085831,3
2012-08-01,3,3,0.9430735,1.0543106,3
2012-09-01,3,3,0.9598492,1.0706924,3
2012-10-01,3,3,nan,1.1241597,3
2012-11-01,3,3,nan,1.1960112,3
2012-12-01,3,3,nan,1.2663532,3
2013-01-01,3,3,nan,1.3180078,3
2013-02-01,3,3,nan,1.3391757,3
2013-03-01,3,3,nan,1.3251957,3
2013-04-01,3,3,nan,1.2789301,3
2013-05-01,3,3,1.3034397,1.2104852,3
2013-06-01,3,3,1.3028184,1.136728,3
2013-07-01,3,3,0.967305,1.0788412,3
2013-08-01,3,3,0.967305,1.0551577,3
2013-09-01,3,3,0.9965071,1.0722176,3
2013-10-01,3,3,0.99774975,1.1224123,3
2013-11-01,3,3,nan,1.1893784,3
2013-12-01,3,3,nan,1.2547019,3
2014-01-01,3,3,nan,1.3022776,3
2014-02-01,3,3,nan,1.3210171,3
2014-03-01,3,3,nan,1.3063984,3
2014-04-01,3,3,1.4451009,1.2609029,3
2014-05-01,3,3,1.4190055,1.1939895,3
2014-06-01,3,3,1.1195287,1.1216624,3
2014-07-01,3,3,0.95922786,1.0638338,3
2014-08-01,3,3,0.96171314,1.0372539,3
2014-09-01,3,3,0.9996137,1.04714,3
2014-10-01,3,3,1.0617459,1.0854871,3
2014-11-01,3,3,nan,1.1367999,3
2014-12-01,3,3,nan,1.1845267,3
2015-01-01,3,3,nan,1.2148502,3
2015-02-01,3,3,nan,1.2187504,3
2015-03-01,3,3,nan,1.1932025,3
2015-04-01,3,3,1.0480767,1.1417111,3
2015-05-01,3,3,1.0474554,1.0742087,3
2015-06-01,3,3,0.99837106,1.0058162,3
2015-07-01,3,3,0.93810296,0.95320666,3
2015-08-01,3,3,0.9418309,0.92827463,3
2015-09-01,3,3,0.9579852,0.93259054,3
2015-10-01,3,3,nan,0.9574468,3
2015-11-01,3,3,nan,0.9889964,3
2015-12-01,3,3,nan,1.0137168,3
1984-01-01,4,2,nan,3.26E-01,5
1984-02-01,4,2,nan,5.36E-01,5
1984-03-01,4,2,nan,5.31E-01,5
1984-04-01,4,2,nan,4.05E-01,5
1984-05-01,4,2,nan,2.17E-01,5
1984-06-01,4,2,nan,2.26E-02,5
1984-07-01,4,2,nan,-1.08E-01,5
1984-08-01,4,2,nan,-8.99E-02,5
1984-09-01,4,2,0.07918376,1.17E-01,5
1984-10-01,4,2,nan,4.30E-01,5
1984-11-01,4,2,nan,7.61E-01,5
1984-12-01,4,2,nan,1.04E+00,5
1985-01-01,4,2,nan,1.21E+00,5
1985-02-01,4,2,nan,1.24E+00,5
1985-03-01,4,2,nan,1.10E+00,5
1985-04-01,4,2,nan,8.30E-01,5
1985-05-01,4,2,nan,5.02E-01,5
1985-06-01,4,2,nan,1.97E-01,5
1985-07-01,4,2,nan,8.57E-03,5
1985-08-01,4,2,nan,1.87E-02,5
1985-09-01,4,2,0.42978647,2.33E-01,5
1985-10-01,4,2,0.45316,5.76E-01,5
1985-11-01,4,2,0.45316,9.42E-01,5
1985-12-01,4,2,nan,1.24E+00,5
1986-01-01,4,2,nan,1.41E+00,5
1986-02-01,4,2,2.3464146,1.41E+00,5
1986-03-01,4,2,2.3464146,1.25E+00,5
1986-04-01,4,2,0.45316,9.55E-01,5
1986-05-01,4,2,0.42978647,5.96E-01,5
1986-06-01,4,2,nan,2.47E-01,5
1986-07-01,4,2,-0.0376838,2.42E-02,5
1986-08-01,4,2,0.03243674,3.73E-02,5
1986-09-01,4,2,0.03243674,2.80E-01,5
1986-10-01,4,2,nan,6.55E-01,5
1986-11-01,4,2,nan,1.04E+00,5
1986-12-01,4,2,nan,1.34E+00,5
1987-01-01,4,2,nan,1.49E+00,5
1987-02-01,4,2,nan,1.46E+00,5
1987-03-01,4,2,nan,1.24E+00,5
1987-04-01,4,2,1.0141243,8.82E-01,5
1987-05-01,4,2,nan,4.38E-01,5
1987-06-01,4,2,0.07918376,1.38E-02,5
1987-07-01,4,2,0.03243674,-2.20E-01,5
1987-08-01,4,2,-0.10780434,-1.80E-01,5
1987-09-01,4,2,-0.01431029,9.75E-02,5
1987-10-01,4,2,nan,5.06E-01,5
1987-11-01,4,2,0.42978647,9.16E-01,5
1987-12-01,4,2,nan,1.23E+00,5
1988-01-01,4,2,nan,1.39E+00,5
1988-02-01,4,2,nan,1.37E+00,5
1988-03-01,4,2,0.45316,1.17E+00,5
1988-04-01,4,2,0.45316,8.10E-01,5
1988-05-01,4,2,0.45316,3.55E-01,5
1988-06-01,4,2,0.26617187,-9.91E-02,5
1988-07-01,4,2,nan,-3.87E-01,5
1988-08-01,4,2,nan,-3.87E-01,5
1988-09-01,4,2,0.2895454,-1.11E-01,5
1988-10-01,4,2,nan,3.23E-01,5
1988-11-01,4,2,nan,7.57E-01,5
1988-12-01,4,2,nan,1.09E+00,5
1989-01-01,4,2,nan,1.27E+00,5
1989-02-01,4,2,nan,1.27E+00,5
1989-03-01,4,2,nan,1.09E+00,5
1989-04-01,4,2,0.45316,7.39E-01,5
1989-05-01,4,2,-0.2246719,2.89E-01,5
1989-06-01,4,2,0.40641296,-1.67E-01,5
1989-07-01,4,2,0.42978647,-4.67E-01,5
1989-08-01,4,2,nan,-4.69E-01,5
1989-09-01,4,2,0.2895454,-1.71E-01,5
1989-10-01,4,2,nan,2.91E-01,5
1989-11-01,4,2,nan,7.48E-01,5
1989-12-01,4,2,nan,1.10E+00,5
1990-01-01,4,2,nan,1.31E+00,5
1990-02-01,4,2,nan,1.32E+00,5
1990-03-01,4,2,nan,1.15E+00,5
1990-04-01,4,2,nan,8.27E-01,5
1990-05-01,4,2,nan,3.98E-01,5
1990-06-01,4,2,-0.80900973,-3.47E-02,5
1990-07-01,4,2,-0.80900973,-3.13E-01,5
1990-08-01,4,2,-0.24804541,-3.07E-01,5
1990-09-01,4,2,-0.24804541,-1.71E-02,5
1990-10-01,4,2,-0.24804541,4.26E-01,5
1990-11-01,4,2,-0.24804541,8.67E-01,5
1990-12-01,4,2,nan,1.21E+00,5
1991-01-01,4,2,nan,1.41E+00,5
1991-02-01,4,2,2.2061734,1.43E+00,5
1991-03-01,4,2,nan,1.26E+00,5
1991-04-01,4,2,0.45316,9.35E-01,5
1991-05-01,4,2,nan,5.06E-01,5
1991-06-01,4,2,0.45316,7.81E-02,5
1991-07-01,4,2,nan,-1.86E-01,5
1991-08-01,4,2,0.33629242,-1.62E-01,5
1991-09-01,4,2,0.26617187,1.42E-01,5
1991-10-01,4,2,0.35966593,5.96E-01,5
1991-11-01,4,2,0.40641296,1.04E+00,5
1991-12-01,4,2,nan,1.39E+00,5
1992-01-01,4,2,nan,1.59E+00,5
1992-02-01,4,2,1.7620767,1.61E+00,5
1992-03-01,4,2,1.8555708,1.42E+00,5
1992-04-01,4,2,0.45316,1.06E+00,5
1992-05-01,4,2,0.26617187,6.00E-01,5
1992-06-01,4,2,-0.10780434,1.40E-01,5
1992-07-01,4,2,0.2895454,-1.36E-01,5
1992-08-01,4,2,nan,-9.74E-02,5
1992-09-01,4,2,nan,2.37E-01,5
1992-10-01,4,2,nan,7.22E-01,5
1992-11-01,4,2,nan,1.19E+00,5
1992-12-01,4,2,nan,1.56E+00,5
1993-01-01,4,2,nan,1.76E+00,5
1993-02-01,4,2,2.2061734,1.76E+00,5
1993-03-01,4,2,2.2061734,1.55E+00,5
1993-04-01,4,2,2.042559,1.18E+00,5
1993-05-01,4,2,0.45316,7.11E-01,5
1993-06-01,4,2,-1.229733,2.55E-01,5
1993-07-01,4,2,-1.229733,-5.09E-03,5
1993-08-01,4,2,-1.229733,5.39E-02,5
1993-09-01,4,2,0.10255728,4.00E-01,5
1993-10-01,4,2,0.45316,8.86E-01,5
1993-11-01,4,2,1.4582211,1.35E+00,5
1993-12-01,4,2,nan,1.70E+00,5
1994-01-01,4,2,nan,1.89E+00,5
1994-02-01,4,2,1.8321973,1.88E+00,5
1994-03-01,4,2,nan,1.68E+00,5
1994-04-01,4,2,nan,1.32E+00,5
1994-05-01,4,2,nan,8.58E-01,5
1994-06-01,4,2,nan,4.06E-01,5
1994-07-01,4,2,nan,1.32E-01,5
1994-08-01,4,2,nan,1.58E-01,5
1994-09-01,4,2,nan,4.59E-01,5
1994-10-01,4,2,nan,9.06E-01,5
1994-11-01,4,2,nan,1.35E+00,5
1994-12-01,4,2,nan,1.69E+00,5
1995-01-01,4,2,nan,1.87E+00,5
1995-02-01,4,2,nan,1.86E+00,5
1995-03-01,4,2,1.3881005,1.67E+00,5
1995-04-01,4,2,0.42978647,1.30E+00,5
1995-05-01,4,2,-0.24804541,8.23E-01,5
1995-06-01,4,2,-0.24804541,3.24E-01,5
1995-07-01,4,2,-0.24804541,1.52E-03,5
1995-08-01,4,2,-0.5051541,1.88E-03,5
1995-09-01,4,2,nan,3.07E-01,5
1995-10-01,4,2,-0.24804541,7.72E-01,5
1995-11-01,4,2,0.89725673,1.23E+00,5
1995-12-01,4,2,nan,1.59E+00,5
1996-01-01,4,2,nan,1.78E+00,5
1996-02-01,4,2,nan,1.77E+00,5
1996-03-01,4,2,2.3464146,1.57E+00,5
1996-04-01,4,2,2.2529204,1.19E+00,5
1996-05-01,4,2,0.45316,6.82E-01,5
1996-06-01,4,2,-0.17792487,1.57E-01,5
1996-07-01,4,2,nan,-1.68E-01,5
1996-08-01,4,2,-0.08443082,-1.35E-01,5
1996-09-01,4,2,0.03243674,2.21E-01,5
1996-10-01,4,2,0.2895454,7.21E-01,5
1996-11-01,4,2,nan,1.20E+00,5
1996-12-01,4,2,nan,1.55E+00,5
1997-01-01,4,2,nan,1.74E+00,5
1997-02-01,4,2,nan,1.72E+00,5
1997-03-01,4,2,nan,1.51E+00,5
1997-04-01,4,2,nan,1.13E+00,5
1997-05-01,4,2,0.33629242,6.17E-01,5
1997-06-01,4,2,nan,1.06E-01,5
1997-07-01,4,2,0.17267781,-1.92E-01,5
1997-08-01,4,2,0.17267781,-1.30E-01,5
1997-09-01,4,2,0.17267781,2.33E-01,5
1997-10-01,4,2,0.35966593,7.17E-01,5
1997-11-01,4,2,1.0141243,1.17E+00,5
1997-12-01,4,2,nan,1.50E+00,5
1998-01-01,4,2,nan,1.67E+00,5
1998-02-01,4,2,2.4399085,1.63E+00,5
1998-03-01,4,2,2.4399085,1.41E+00,5
1998-04-01,4,2,nan,1.02E+00,5
1998-05-01,4,2,-0.24804541,5.23E-01,5
1998-06-01,4,2,-0.24804541,3.86E-02,5
1998-07-01,4,2,-0.24804541,-2.20E-01,5
1998-08-01,4,2,0.10255728,-1.36E-01,5
1998-09-01,4,2,0.17267781,2.19E-01,5
1998-10-01,4,2,0.40641296,6.75E-01,5
1998-11-01,4,2,0.40641296,1.10E+00,5
1998-12-01,4,2,nan,1.40E+00,5
1999-01-01,4,2,nan,1.55E+00,5
1999-02-01,4,2,1.7387033,1.51E+00,5
1999-03-01,4,2,0.68689513,1.29E+00,5
1999-04-01,4,2,0.73364216,9.09E-01,5
1999-05-01,4,2,nan,4.26E-01,5
1999-06-01,4,2,-0.10780434,-2.32E-02,5
1999-07-01,4,2,nan,-2.51E-01,5
1999-08-01,4,2,0.1493043,-1.60E-01,5
1999-09-01,4,2,-0.10780434,1.76E-01,5
1999-10-01,4,2,0.38303944,6.04E-01,5
1999-11-01,4,2,0.45316,9.97E-01,5
1999-12-01,4,2,nan,1.29E+00,5
2000-01-01,4,2,nan,1.42E+00,5
2000-02-01,4,2,1.6452092,1.38E+00,5
2000-03-01,4,2,0.6401481,1.16E+00,5
2000-04-01,4,2,0.21942484,7.85E-01,5
2000-05-01,4,2,0.1493043,3.17E-01,5
2000-06-01,4,2,0.1493043,-1.10E-01,5
2000-07-01,4,2,-0.17792487,-3.24E-01,5
2000-08-01,4,2,-0.17792487,-2.38E-01,5
2000-09-01,4,2,nan,8.34E-02,5
2000-10-01,4,2,0.03243674,4.95E-01,5
2000-11-01,4,2,nan,8.76E-01,5
2000-12-01,4,2,nan,1.16E+00,5
2001-01-01,4,2,nan,1.29E+00,5
2001-02-01,4,2,0.9206302,1.25E+00,5
2001-03-01,4,2,1.0374978,1.04E+00,5
2001-04-01,4,2,0.45316,6.72E-01,5
2001-05-01,4,2,0.07918376,2.12E-01,5
2001-06-01,4,2,0.07918376,-2.05E-01,5
2001-07-01,4,2,0.12593079,-4.09E-01,5
2001-08-01,4,2,-0.13117786,-3.18E-01,5
2001-09-01,4,2,0.12593079,9.14E-03,5
2001-10-01,4,2,0.19605133,4.29E-01,5
2001-11-01,4,2,0.94400376,8.19E-01,5
2001-12-01,4,2,nan,1.11E+00,5
2002-01-01,4,2,nan,1.26E+00,5
2002-02-01,4,2,1.5750886,1.23E+00,5
2002-03-01,4,2,0.3129189,1.03E+00,5
2002-04-01,4,2,-0.08443082,6.69E-01,5
2002-05-01,4,2,-0.13117786,2.14E-01,5
2002-06-01,4,2,-0.27141893,-1.99E-01,5
2002-07-01,4,2,-0.29479244,-3.97E-01,5
2002-08-01,4,2,-0.364913,-2.96E-01,5
2002-09-01,4,2,-0.364913,4.54E-02,5
2002-10-01,4,2,-0.364913,4.79E-01,5
2002-11-01,4,2,1.271233,8.78E-01,5
2002-12-01,4,2,nan,1.18E+00,5
2003-01-01,4,2,nan,1.33E+00,5
2003-02-01,4,2,1.5750886,1.31E+00,5
2003-03-01,4,2,2.2996676,1.11E+00,5
2003-04-01,4,2,0.26617187,7.47E-01,5
2003-05-01,4,2,-0.29479244,2.84E-01,5
2003-06-01,4,2,-0.27141893,-1.36E-01,5
2003-07-01,4,2,-0.13117786,-3.37E-01,5
2003-08-01,4,2,0.21942484,-2.35E-01,5
2003-09-01,4,2,-0.29479244,1.08E-01,5
2003-10-01,4,2,0.61677456,5.41E-01,5
2003-11-01,4,2,0.61677456,9.38E-01,5
2003-12-01,4,2,nan,1.24E+00,5
2004-01-01,4,2,nan,1.39E+00,5
2004-02-01,4,2,2.2996676,1.36E+00,5
2004-03-01,4,2,2.276294,1.16E+00,5
2004-04-01,4,2,0.61677456,7.84E-01,5
2004-05-01,4,2,-0.2246719,3.11E-01,5
2004-06-01,4,2,-0.364913,-1.16E-01,5
2004-07-01,4,2,-0.364913,-3.20E-01,5
2004-08-01,4,2,-0.364913,-2.24E-01,5
2004-09-01,4,2,-0.27141893,1.09E-01,5
2004-10-01,4,2,-0.27141893,5.28E-01,5
2004-11-01,4,2,-0.27141893,9.15E-01,5
2004-12-01,4,2,nan,1.20E+00,5
2005-01-01,4,2,nan,1.35E+00,5
2005-02-01,4,2,2.1126795,1.32E+00,5
2005-03-01,4,2,2.0893059,1.11E+00,5
2005-04-01,4,2,0.61677456,7.26E-01,5
2005-05-01,4,2,0.19605133,2.45E-01,5
2005-06-01,4,2,-0.31816596,-1.84E-01,5
2005-07-01,4,2,-0.364913,-3.89E-01,5
2005-08-01,4,2,-0.364913,-3.04E-01,5
2005-09-01,4,2,-0.31816596,8.35E-03,5
2005-10-01,4,2,-0.15455136,4.07E-01,5
2005-11-01,4,2,-0.27141893,7.77E-01,5
2005-12-01,4,2,nan,1.06E+00,5
2006-01-01,4,2,nan,1.20E+00,5
2006-02-01,4,2,2.2996676,1.17E+00,5
2006-03-01,4,2,2.2529204,9.45E-01,5
2006-04-01,4,2,-0.364913,5.56E-01,5
2006-05-01,4,2,-0.364913,7.17E-02,5
2006-06-01,4,2,-0.31816596,-3.53E-01,5
2006-07-01,4,2,-0.364913,-5.58E-01,5
2006-08-01,4,2,-0.364913,-4.86E-01,5
2006-09-01,4,2,-0.24804541,-2.01E-01,5
2006-10-01,4,2,-0.24804541,1.68E-01,5
2006-11-01,4,2,0.10255728,5.15E-01,5
2006-12-01,4,2,nan,7.79E-01,5
2007-01-01,4,2,nan,9.13E-01,5
2007-02-01,4,2,1.8321973,8.78E-01,5
2007-03-01,4,2,0.03243674,6.56E-01,5
2007-04-01,4,2,-0.24804541,2.66E-01,5
2007-05-01,4,2,-0.59864813,-2.12E-01,5
2007-06-01,4,2,-0.6220216,-6.24E-01,5
2007-07-01,4,2,-0.59864813,-8.26E-01,5
2007-08-01,4,2,-0.7622627,-7.71E-01,5
2007-09-01,4,2,-0.48178056,-5.15E-01,5
2007-10-01,4,2,-0.59864813,-1.76E-01,5
2007-11-01,4,2,-0.52852756,1.45E-01,5
2007-12-01,4,2,nan,3.91E-01,5
2008-01-01,4,2,nan,5.16E-01,5
2008-02-01,4,2,0.94400376,4.80E-01,5
2008-03-01,4,2,0.94400376,2.63E-01,5
2008-04-01,4,2,-0.59864813,-1.17E-01,5
2008-05-01,4,2,-0.9492508,-5.77E-01,5
2008-06-01,4,2,-0.99599785,-9.73E-01,5
2008-07-01,4,2,-0.7622627,-1.18E+00,5
2008-08-01,4,2,-0.7622627,-1.15E+00,5
2008-09-01,4,2,-0.9492508,-9.17E-01,5
2008-10-01,4,2,-0.99599785,-5.94E-01,5
2008-11-01,4,2,-0.5752746,-2.82E-01,5
2008-12-01,4,2,nan,-4.05E-02,5
2009-01-01,4,2,nan,8.66E-02,5
2009-02-01,4,2,-0.5752746,6.02E-02,5
2009-03-01,4,2,-0.5752746,-1.40E-01,5
2009-04-01,4,2,-0.5752746,-4.96E-01,5
2009-05-01,4,2,-1.229733,-9.29E-01,5
2009-06-01,4,2,-0.99599785,-1.31E+00,5
2009-07-01,4,2,-1.0427449,-1.53E+00,5
2009-08-01,4,2,-1.229733,-1.53E+00,5
2009-09-01,4,2,-0.99599785,-1.32E+00,5
2009-10-01,4,2,-0.80900973,-9.96E-01,5
2009-11-01,4,2,-0.80900973,-6.62E-01,5
2009-12-01,4,2,nan,-3.97E-01,5
2010-01-01,4,2,nan,-2.45E-01,5
2010-02-01,4,2,-0.80900973,-2.42E-01,5
2010-03-01,4,2,-0.9025038,-4.03E-01,5
2010-04-01,4,2,-0.9025038,-7.11E-01,5
2010-05-01,4,2,-1.229733,-1.10E+00,5
2010-06-01,4,2,-1.1362389,-1.45E+00,5
2010-07-01,4,2,-1.1362389,-1.65E+00,5
2010-08-01,4,2,-1.1362389,-1.65E+00,5
2010-09-01,4,2,-1.229733,-1.43E+00,5
2010-10-01,4,2,-1.229733,-1.08E+00,5
2010-11-01,4,2,-1.229733,-7.17E-01,5
2010-12-01,4,2,nan,-4.39E-01,5
2011-01-01,4,2,nan,-2.82E-01,5
2011-02-01,4,2,-0.80900973,-2.70E-01,5
2011-03-01,4,2,-0.80900973,-4.12E-01,5
2011-04-01,4,2,-0.80900973,-6.90E-01,5
2011-05-01,4,2,-1.0894918,-1.05E+00,5
2011-06-01,4,2,-1.229733,-1.38E+00,5
2011-07-01,4,2,-1.229733,-1.58E+00,5
2011-08-01,4,2,-1.229733,-1.59E+00,5
2011-09-01,4,2,-1.229733,-1.41E+00,5
2011-10-01,4,2,-1.229733,-1.13E+00,5
2011-11-01,4,2,-1.229733,-8.54E-01,5
2011-12-01,4,2,nan,-6.49E-01,5
2012-01-01,4,2,nan,-5.62E-01,5
2012-02-01,4,2,nan,-6.14E-01,5
2012-03-01,4,2,nan,-8.04E-01,5
2012-04-01,4,2,nan,-1.11E+00,5
2012-05-01,4,2,-1.229733,-1.45E+00,5
2012-06-01,4,2,-1.229733,-1.75E+00,5
2012-07-01,4,2,-1.229733,-1.88E+00,5
2012-08-01,4,2,nan,-1.81E+00,5
2012-09-01,4,2,-1.229733,-1.55E+00,5
2012-10-01,4,2,-1.229733,-1.19E+00,5
2012-11-01,4,2,-1.229733,-8.27E-01,5
2012-12-01,4,2,nan,-5.33E-01,5
2013-01-01,4,2,nan,-3.65E-01,5
2013-02-01,4,2,nan,-3.45E-01,5
2013-03-01,4,2,nan,-4.65E-01,5
2013-04-01,4,2,-1.229733,-6.92E-01,5
2013-05-01,4,2,-1.229733,-9.62E-01,5
2013-06-01,4,2,-1.229733,-1.18E+00,5
2013-07-01,4,2,nan,-1.26E+00,5
2013-08-01,4,2,-1.229733,-1.16E+00,5
2013-09-01,4,2,-1.229733,-9.13E-01,5
2013-10-01,4,2,-1.229733,-5.83E-01,5
2013-11-01,4,2,-1.2063595,-2.59E-01,5
2013-12-01,4,2,nan,-1.28E-02,5
2014-01-01,4,2,nan,1.09E-01,5
2014-02-01,4,2,2.1360528,8.68E-02,5
2014-03-01,4,2,2.1360528,-7.61E-02,5
2014-04-01,4,2,-1.2063595,-3.54E-01,5
2014-05-01,4,2,-1.229733,-6.85E-01,5
2014-06-01,4,2,-1.229733,-9.71E-01,5
2014-07-01,4,2,-1.229733,-1.12E+00,5
2014-08-01,4,2,-1.229733,-1.09E+00,5
2014-09-01,4,2,-1.229733,-9.17E-01,5
2014-10-01,4,2,-1.229733,-6.60E-01,5
2014-11-01,4,2,-1.229733,-3.95E-01,5
2014-12-01,4,2,nan,-1.87E-01,5
2015-01-01,4,2,nan,-8.07E-02,5
2015-02-01,4,2,2.1360528,-9.79E-02,5
2015-03-01,4,2,2.1360528,-2.37E-01,5
2015-04-01,4,2,-1.2063595,-4.71E-01,5
2015-05-01,4,2,-1.2063595,-7.39E-01,5
2015-06-01,4,2,-1.229733,-9.59E-01,5
2015-07-01,4,2,-1.229733,-1.06E+00,5
2015-08-01,4,2,-1.229733,-1.04E+00,5
2015-09-01,4,2,-1.229733,-9.03E-01,5
2015-10-01,4,2,-1.229733,-7.14E-01,5
2015-11-01,4,2,nan,-5.25E-01,5
2015-12-01,4,2,nan,-3.83E-01,5
1984-01-01,4,3,nan,0.50935775,5
1984-02-01,4,3,nan,0.77989507,5
1984-03-01,4,3,nan,0.8176485,5
1984-04-01,4,3,nan,0.73227876,5
1984-05-01,4,3,nan,0.58226883,5
1984-06-01,4,3,nan,0.415659,5
1984-07-01,4,3,0.45349997,0.29728615,5
1984-08-01,4,3,nan,0.30076656,5
1984-09-01,4,3,0.57244635,0.46363163,5
1984-10-01,4,3,0.810339,0.7392625,5
1984-11-01,4,3,0.810339,1.0462632,5
1984-12-01,4,3,nan,1.307262,5
1985-01-01,4,3,nan,1.4672468,5
1985-02-01,4,3,nan,1.4839107,5
1985-03-01,4,3,nan,1.3412349,5
1985-04-01,4,3,nan,1.075724,5
1985-05-01,4,3,nan,0.7556986,5
1985-06-01,4,3,nan,0.46009296,5
1985-07-01,4,3,nan,0.28078097,5
1985-08-01,4,3,nan,0.29830134,5
1985-09-01,4,3,0.21560732,0.51912063,5
1985-10-01,4,3,0.33455366,0.8705909,5
1985-11-01,4,3,1.167178,1.2439289,5
1985-12-01,4,3,nan,1.5475936,5
1986-01-01,4,3,2.4755876,1.7189286,5
1986-02-01,4,3,0.84998775,1.7198327,5
1986-03-01,4,3,nan,1.5540398,5
1986-04-01,4,3,0.84998775,1.2645382,5
1986-05-01,4,3,0.84998775,0.91141266,5
1986-06-01,4,3,0.73104143,0.57432973,5
1986-07-01,4,3,0.73104143,0.37279043,5
1986-08-01,4,3,nan,0.41455227,5
1986-09-01,4,3,0.73104143,0.6930698,5
1986-10-01,4,3,nan,1.1081762,5
1986-11-01,4,3,nan,1.5262166,5
1986-12-01,4,3,nan,1.8468595,5
1987-01-01,4,3,1.9998024,2.0002248,5
1987-02-01,4,3,1.9998024,1.9433333,5
1987-03-01,4,3,1.167178,1.6981018,5
1987-04-01,4,3,0.84998775,1.3261555,5
1987-05-01,4,3,0.7706902,0.88629174,5
1987-06-01,4,3,0.73104143,0.47168368,5
1987-07-01,4,3,-0.2998268,0.25013304,5
1987-08-01,4,3,-0.06193412,0.31308118,5
1987-09-01,4,3,-0.06193412,0.621635,5
